b3b5,62,4e,fda2
bf68,4e,4e,fdb0
ca73,70,4e,fda0
d43d,70,50,fda2
dac0,70,4e,fdb6
dea7,70,52,fda2
e109,78,4e,fdb2
e284,5c,4e,fdbe
e3cc,66,4c,fdb2
e565,60,46,fdb0
e66b,70,4c,fdb2
e8b6,70,4e,fdb0
ed52,70,4e,fda2
f329,68,50,fdb0
fa1b,62,4e,fdb0
1a6,60,4e,fdb0
964,66,4e,fdae
114e,58,48,fdb0
1810,70,50,fda0
1ded,70,52,fda2
224d,72,46,fdb0
2514,66,48,fdb0
2765,62,4e,fdae
2981,70,4e,fdb0
2ba6,70,50,fdb0
2e4d,62,4e,fdb0
312e,66,4c,fdae
31db,70,4e,fdb0
31e8,58,4e,fdbe
3363,70,4e,fdb0
358f,70,50,fdb0
37c8,72,4e,fdb0
3aae,6e,4e,fda2
3c41,6c,4e,fdb6
3de6,62,4e,fdae
3fd9,66,4e,fdae
41e8,66,4c,fdae
41e6,5c,46,fdb2
3aa0,70,50,fdb0
2705,76,4e,fdae
8f4,66,4e,fdb0
e639,6c,4e,fdb0
c6a3,60,4e,fda0
b041,70,50,fda6
a4f0,6e,4e,fdb0
a30d,6c,4e,fdb0
a74f,60,4e,fdb8
aedf,6c,46,fdb0
b7f8,66,4e,fdac
c183,60,4c,fda0
cad0,72,4c,fda8
d2e0,58,52,fdc0
da81,70,46,fdae
df49,5e,46,fdb8
e15b,6e,4c,fda6
e0f5,70,4c,fda2
dfe9,5c,4e,fdbe
e046,5c,56,fdb8
e1d3,70,4e,fda6
e597,6e,50,fda6
ea77,5c,4e,fdb0
f08d,60,40,fdb8
f735,78,38,fdb0
fefb,72,4e,fdb0
66f,60,58,fdb6
d1c,68,4c,fdb0
12b5,60,4c,fdbc
175d,70,52,fdb0
1a19,72,4c,fdb0
1b53,66,4e,fdb0
1d0b,6e,50,fdb2
1f01,70,4e,fda6
22ef,70,52,fda2
25b9,62,4e,fdc0
2853,70,46,fdb2
293a,66,4c,fdac
2a61,70,52,fda6
2be4,60,50,fdbc
2df0,70,4c,fdb8
30c5,70,4e,fdb6
33a5,70,3e,fdac
3518,68,4c,fda6
372b,70,4e,fda8
3914,62,4e,fdb8
3b6b,66,56,fdb6
3d50,70,4c,fdb0
3e1c,6e,4e,fdb0
389a,60,50,fda8
26ed,62,4c,fdac
91e,62,50,fdb8
e444,52,4e,fdbc
c150,5e,4c,fdb0
a9e7,6e,50,fdb0
9e77,60,4c,fda6
9bd0,58,50,fdbe
9ffc,5e,4e,fdb0
a729,4e,4e,fdb8
ade8,4e,4e,fdb0
b55c,72,4e,fdb0
bcc6,60,4e,fdb8
c448,60,4e,fdae
cd1e,6e,4e,fdb0
d49d,60,46,fdb6
d9ce,70,52,fda2
db81,5e,4e,fdb8
da95,70,42,fdae
db45,62,50,fdb6
dee8,5c,4c,fdbc
e531,70,4e,fdb0
ed73,60,48,fd9e
f66d,70,4e,fdb2
ff68,58,50,fdbc
838,60,52,fdb0
108b,66,50,fdb0
17b3,6e,4e,fdb0
1e97,70,4e,fdae
2405,5e,46,fda2
285e,70,3e,fdae
2bdf,70,56,fda2
2dbc,70,50,fda6
2ebf,70,50,fdb2
2f00,70,4c,fda2
2ff0,6e,4c,fdb0
312d,72,4e,fdb0
3209,70,52,fda8
335d,58,50,fdbe
3442,70,46,fdae
3559,4e,52,fdb8
371b,58,42,fdb0
396e,60,4c,fda2
3b41,70,4c,fda6
3da9,60,4c,fda6
41d8,66,52,fdb0
431e,6e,46,fdac
40f5,70,4e,fdb0
36d2,70,4c,fdb0
207b,70,50,fdb0
121,70,4e,fdae
e0f5,58,56,fdbe
c5f0,60,4e,fdb8
b61c,58,4e,fdbe
b02c,60,4e,fdb8
b20c,58,50,fdbc
b84a,60,46,fdb0
c00f,66,4e,fda8
c8c4,70,4e,fdb0
d201,70,4e,fda6
db99,70,4e,fdb0
e3ed,58,50,fdb8
ea31,62,4e,fdb0
ed52,6c,4e,fdb0
ed78,6e,50,fdb0
ebb4,66,4e,fdb0
e9b6,68,4e,fdb0
e920,70,3e,fda8
ea14,68,4e,fdac
ee22,70,3e,fdae
f448,70,56,fda2
fbee,60,52,fdb8
36f,6c,4e,fdac
b02,6e,4e,fdb0
10e3,62,4e,fdae
1525,60,46,fdb6
1897,62,46,fda2
1bc0,4e,4e,fdb0
1ef2,70,3e,fda6
22bd,72,4e,fdb6
257f,60,4e,fdb8
276d,70,46,fdb0
283f,66,50,fdb0
2857,60,46,fdb8
29cf,70,4e,fdb0
2cd6,60,4c,fd9e
3035,62,48,fdac
3265,5e,4e,fdb8
3331,70,46,fdb2
335c,58,50,fdbc
3354,70,46,fdb0
33ce,60,50,fdb8
3583,72,4e,fdbc
37ab,5c,4e,fdae
39d1,70,4e,fdb6
3888,5c,46,fdb8
2e5e,72,3e,fda6
174b,70,50,fdb0
f732,60,4e,fdb0
d45e,70,4e,fdae
b700,70,50,fd9e
a3cb,66,4e,fdb0
9b4c,66,4e,fdb0
9adb,70,50,fdb2
9f35,5e,4e,fdbc
a67a,58,50,fdac
ae4f,66,4e,fdae
b756,62,4e,fdb0
bfbf,60,4e,fda6
c773,70,3e,fdae
cd84,60,4e,fdb0
d1bd,6e,46,fdb8
d41a,78,3e,fdae
d54d,6c,4e,fdb0
d59d,66,4e,fdb8
d715,6e,4e,fdae
da01,60,46,fdb0
df10,72,4e,fda2
e519,60,50,fdb2
ec02,62,4e,fdb0
f3eb,70,50,fdb0
fbe3,60,4e,fda2
249,4c,4e,fdb0
7a4,60,4c,fda2
cd6,4e,4e,fdb0
104b,60,4e,fda0
136e,6e,52,fda6
15d0,76,50,fda0
175f,66,52,fdb0
1850,66,50,fdb0
1983,62,4e,fda6
1ade,4e,4e,fdb0
1d44,72,3e,fdae
1f34,62,4c,fda6
2026,6e,58,fda0
215e,60,52,fdb8
236b,58,50,fdb8
257d,68,50,fdb2
2870,6e,46,fdb0
2bb9,70,50,fdae
2e26,70,4e,fdb0
30a3,72,3e,fda6
31ac,70,4c,fda2
3220,6c,58,fda0
2fba,70,4c,fdb0
2623,60,4e,fdb6
11bc,70,42,fdae
f3fc,62,4e,fdb0
d2dc,5e,46,fdb0
b615,6c,50,fdb0
a3db,70,3c,fda6
9a89,60,4c,fda6
98a9,70,4c,fda6
9a62,58,52,fdb8
9e84,5c,52,fdbc
a3d0,6e,46,fdb0
aaff,62,4e,fdb0
b4c8,60,46,fdb2
bdef,6e,4e,fdae
c6b8,70,50,fdae
cc48,70,50,fda2
cff2,58,4e,fdc0
d11c,70,46,fdac
d1ea,70,4e,fd9e
d456,62,4e,fdb6
da15,52,4e,fdb8
e15b,60,4c,fdb6
e8fd,5e,46,fdb2
f09b,60,4e,fda6
f73f,62,4e,fda6
fe4f,62,4e,fdbc
3c5,70,42,fdac
96b,60,52,fdb0
e81,6e,4e,fdb0
1277,6c,56,fdb2
1516,66,48,fda6
16e1,4e,4e,fdb0
1924,60,48,fda2
1bd3,4e,4e,fdb0
1eed,70,3e,fdb0
2197,70,4e,fdb0
23bc,70,4e,fda0
24d1,66,56,fdb0
2697,66,4e,fdb0
28e6,5c,46,fdb2
2c0d,5e,46,fdb0
2e9f,60,4e,fda6
30f0,70,4e,fda6
335a,6e,4e,fdb2
3501,70,4e,fda0
3715,66,50,fdb8
36d6,6c,4e,fdb0
3197,6c,4e,fdb0
21da,60,4e,fda0
7ed,66,4e,fdb0
e6e9,6e,4e,fdb0
c7e9,70,50,fda2
b20c,70,4e,fdb0
a70a,5c,4e,fdb2
a4de,60,50,fdb8
a81c,6e,46,fdb0
ad14,66,4e,fdb0
b20e,60,4c,fdbc
b844,6e,50,fdb2
c0f2,5c,4c,fda2
cb2b,70,50,fdb0
d4f9,78,4e,fda6
dbde,70,4e,fdb0
df32,5c,50,fdb8
df50,66,4e,fdb0
dede,70,46,fdb0
deda,70,46,fdb8
e321,6c,4e,fdb0
e8ff,70,40,fda6
f01f,66,4e,fda6
f7af,70,52,fda0
fd36,60,4e,fdb8
215,58,4e,fdb8
6cf,70,42,fdae
c1a,4e,4e,fdb8
102c,60,46,fdb2
134a,66,4e,fdae
161e,60,52,fdb8
184c,60,4e,fdb8
19a9,6e,4c,fdb0
1a76,62,4c,fdac
1a47,62,4e,fda6
1ac2,6e,4e,fdac
1b08,70,4e,fdb0
1cab,66,4e,fda0
1ec8,4e,4e,fdb0
20f2,60,4c,fda2
22e5,62,4e,fda2
249e,70,50,fda2
260c,70,4e,fda0
2766,58,4e,fdb8
288d,62,4e,fdae
2b16,6e,4e,fdb6
2d47,60,4c,fda2
2f51,4e,46,fdb0
308a,72,4e,fda2
2ad4,6e,50,fda6
1ad9,58,50,fdbc
fe96,70,4c,fdb0
da71,5c,4e,fda8
b87f,62,4e,fdb0
9fc0,70,4e,fdb0
918a,60,4e,fd9e
8dae,62,4c,fda8
8e9d,6e,50,fdb0
9329,70,4e,fdb0
98f2,60,4e,fdb2
9fc3,6e,48,fdae
a7a9,5c,4e,fdb0
b0e6,60,4e,fdae
b99a,70,4e,fdb0
c126,60,4c,fd9e
c482,6c,4c,fdb0
c5a7,70,50,fda2
c4a4,70,50,fda2
c561,70,4e,fdb0
c89a,6e,4c,fdae
ceb3,60,4e,fdb8
d5e3,68,4e,fdb0
dd97,6e,46,fdb0
e57a,60,46,fdb8
ed31,6e,4e,fdb0
f4fa,70,3e,fdae
fc6d,66,46,fdae
330,70,50,fda0
87a,70,52,fda2
be7,70,48,fda6
e91,52,52,fdbc
10d7,58,4e,fdb8
12b5,66,4e,fdb0
1499,6c,4e,fdb2
16c3,70,4e,fdb2
18dd,70,50,fda8
1b50,6c,50,fdb0
1d2d,5e,50,fdbe
1e3e,58,4e,fdb8
1fe8,70,42,fdae
220a,66,50,fdb2
24dd,60,46,fdb2
27ab,70,52,fdae
299c,6c,40,fdac
2ad0,66,46,fda6
2afa,70,4e,fdb2
2b37,72,52,fda0
2bf9,60,50,fdb2
2d8d,70,42,fdae
2eef,6e,46,fda2
2f9d,60,4e,fdb0
2a68,68,4c,fdac
1a4b,4e,50,fdbc
fcee,5c,46,fdb0
d8e4,70,4c,fda6
b567,62,50,fdb0
9ab4,58,4e,fdbc
8b03,70,46,fdae
85cb,62,50,fdb0
881e,70,4c,fdb0
8e80,70,42,fdb0
9609,60,4c,fdb8
9dc6,62,46,fda6
a666,70,52,fda2
aeb8,70,50,fda2
b8a1,5e,50,fdb2
c09f,62,4e,fdb0
c6c9,70,48,fdae
ca43,60,46,fdb8
cd22,6e,50,fdb0
d0f4,62,4e,fdae
d6f4,5e,40,fdb6
ded7,60,4e,fda2
e7bb,70,4c,fda6
efcf,70,4e,fda6
f7ab,58,52,fdbe
fe50,66,4e,fdb0
506,5e,46,fdb2
cb0,66,4e,fdac
1322,70,50,fda2
17f0,70,4e,fdb0
1ade,66,4e,fdb0
1c01,70,46,fdb0
1c71,5e,46,fdae
1d8d,60,46,fdb8
1f34,72,4e,fdb0
2176,70,4e,fda6
2379,72,4c,fda6
258c,72,50,fd9e
26d9,70,50,fdb0
28f7,58,4e,fdbe
2944,60,48,fdae
2b56,6c,4e,fdac
2e0e,62,4c,fdae
3062,5e,46,fdb2
31fb,70,50,fdb0
330f,70,4e,fdb2
33c2,66,4c,fdb0
3450,66,4e,fdac
348a,60,4c,fda6
320a,70,52,fda2
270f,60,4e,fdb2
f4a,70,46,fdae
ee4c,70,4e,fdb8
cb32,72,58,fda6
af3b,70,52,fda0
9e06,62,4e,fdae
971b,6c,4e,fdb2
97e5,62,4c,fda0
9e89,72,50,fdb0
a618,58,50,fdb8
adc4,70,46,fdb0
b57a,60,4e,fdb8
bdfc,72,4e,fdb0
c751,6e,50,fda6
d063,58,4e,fdae
d77e,5e,4c,fdac
dbe2,58,46,fdb6
dea6,6c,4c,fdae
e036,70,52,fda2
e231,58,58,fdc0
e5e6,70,4c,fdb0
eb6d,62,4e,fda6
f2c5,78,3e,fdac
fb7b,66,4e,fdb0
3da,5e,4e,fdae
c3f,4e,4e,fdb6
12e4,68,48,fdb0
182b,4e,50,fdb8
1bbf,62,4c,fda8
1eea,70,52,fdb0
231f,60,52,fdb2
26aa,70,4c,fdb8
294f,72,52,fda2
2af8,58,4e,fdbc
2cde,60,46,fdb8
2da3,68,4c,fdac
2f6e,70,4e,fdb0
31c0,70,50,fdb0
340e,5e,50,fdbe
3699,70,4c,fdb0
3874,70,48,fdb0
3984,66,4e,fdb0
39db,5e,4c,fdb2
3a95,72,4e,fdb0
3ae2,68,50,fdb0
3b67,66,4e,fdae
3a83,66,52,fdb0
3901,60,4e,fda6
37c7,70,4e,fdb0
37b5,58,50,fdbc
394d,60,4e,fda6
3969,70,4e,fdb0
3532,5e,4e,fdb8
26e4,60,4e,fdac
bab,60,42,fdb2
e650,66,4e,fdac
c105,70,4e,fdb0
a3ef,70,4e,fda6
936e,78,50,fda2
8e42,70,4e,fd9e
9038,5c,52,fdbc
95c6,66,52,fdb2
9d1a,6e,50,fdb0
a3a5,70,3e,fda6
ab08,6c,48,fdac
b344,70,4e,fdb0
bcc2,72,4e,fda0
c5ec,58,4e,fdb8
cdba,70,46,fdb0
d3a1,60,4e,fdae
d7a3,6e,4e,fdb0
d99b,70,52,fdb0
dbcc,60,4e,fdac
df27,70,3e,fdac
e40d,70,50,fda0
ea50,5e,50,fdbc
f253,70,3e,fda6
f91a,70,4c,fda2
3e,70,4e,fda2
7a9,52,50,fdb8
f25,58,50,fdb8
15b0,5e,46,fdb2
1b0f,6c,4c,fdae
1fb1,72,4e,fda6
23ea,70,4c,fda2
26be,72,4e,fdb0
2905,56,56,fdbc
29e0,66,4e,fdb2
2b10,6e,50,fdb0
2c9e,4e,50,fdb8
2df9,70,4e,fda6
2f91,70,48,fda6
313d,58,52,fdbc
3321,70,46,fdb0
35f4,4e,52,fdb2
3910,60,4e,fdac
3b44,66,4e,fdac
3cf8,70,50,fda0
3e1e,72,3e,fdae
3fb6,66,4e,fdb0
4149,6c,46,fdac
4256,66,4e,fdb0
42c8,66,4e,fdae
4450,5c,46,fdb6
441a,60,4c,fdac
4047,68,4e,fdb0
3285,70,58,fd9e
1839,70,52,fda2
f535,70,48,fdb0
d24f,70,4c,fdb8
b77e,60,4c,fda0
a874,78,48,fda6
a409,58,4e,fdb8
a748,60,48,fdac
aeb2,6c,4c,fdae
b6a2,60,4c,fdae
bee4,70,3c,fdae
c6ee,72,50,fd9e
cf9c,60,52,fdb8
d9bd,68,4c,fdae
e221,6e,50,fdb0
e73d,6c,3c,fdae
e998,62,46,fda6
e893,58,4e,fdc0
e6c1,66,4e,fdb0
e6b0,62,4e,fdac
eace,60,4e,fda2
f188,70,3e,fda6
f98d,6c,4e,fdb0
41,68,42,fda6
6dd,4e,50,fdb2
c40,60,4c,fda6
1246,6e,50,fda6
18ad,58,4e,fdb8
1ebe,60,4c,fdb0
2329,66,4e,fdae
26a2,60,48,fda6
287b,6c,4e,fdb2
29b9,62,50,fdb0
2b7a,5c,46,fdb8
2df4,58,4e,fdb8
2f0c,62,4e,fdb0
3031,5e,46,fdb2
3155,70,40,fdae
318b,70,50,fdb0
313d,5c,4e,fdb8
3188,66,4e,fdae
326a,68,50,fdb0
3390,5e,4e,fda2
363f,66,4e,fdb0
39f2,70,52,fda6
3d8d,70,4e,fdb0
3f55,60,4e,fdb0
3e5f,70,4c,fdb2
361d,66,4e,fdb0
23b7,60,50,fdb8
73d,66,4e,fdb2
e6d5,60,46,fdb6
cb09,60,52,fdac
b8d4,60,4e,fdb8
afb9,5e,4e,fdae
af84,72,4e,fdb0
b62b,60,46,fda6
bf5d,70,50,fda0
c89a,72,50,fda2
d131,58,4e,fdb8
d92b,70,42,fda8
dfbd,5c,48,fdb0
e3df,60,4e,fda4
e790,62,46,fdac
eaa4,62,50,fdb2
ec3c,58,52,fdbc
ed1f,66,50,fdb0
edc7,66,4e,fdae
ef17,62,4c,fda6
f266,70,50,fda6
fa2b,70,4c,fda6
224,66,4e,fdb6
b17,5e,4e,fdb0
1394,66,4c,fdae
1b38,72,3e,fdac
21a7,70,3e,fda6
26b7,66,52,fdb2
2b93,60,4e,fdb0
2fd4,60,46,fda2
3348,70,4e,fda6
35a4,58,4e,fdbe
36ab,66,4e,fdb0
36df,60,4c,fdb8
3749,6e,4e,fdb0
37d0,60,4e,fd9e
38b2,6c,4e,fda2
39dd,72,4e,fdae
3add,70,4c,fdb0
3b4c,60,4e,fdb2
3c31,62,4e,fdb0
3e09,70,46,fdac
3ef8,60,46,fdb8
4026,5c,46,fdb0
4199,60,46,fda0
4240,68,4e,fdac
43bd,70,4e,fda2
44a2,56,50,fdbc
4588,66,50,fdb0
41d8,70,4e,fdb0
3419,5e,52,fdb8
1915,72,50,fdb8
f586,60,48,fdae
d205,6e,4e,fdb8
b63a,60,46,fdb8
a6bf,60,4e,fda2
a32b,70,4c,fda6
a77c,70,50,fda2
afe5,58,50,fdb8
b908,60,4c,fdb0
c1e9,60,48,fda0
c9f3,66,4e,fda6
d2f6,60,50,fdb8
dcd0,5c,4c,fdb0
e58f,4e,52,fdb8
eb1c,66,4e,fda6
ed18,70,40,fdae
ec1e,60,4e,fdb0
eaff,60,52,fdb0
eaed,4e,4e,fdb6
edbf,66,46,fdae
f2d3,60,4e,fdb8
f992,62,4e,fdb0
11f,70,4e,fdb0
97a,66,48,fdae
1227,60,4e,fdb8
19f0,68,50,fdb0
2048,60,4e,fda6
261d,6e,4e,fda6
2baf,70,4e,fdae
2f83,66,4e,fdb0
32d0,6e,4c,fdb0
33f7,66,4c,fdb0
34b8,70,4e,fdb8
360e,60,46,fda6
3656,58,4e,fdb8
37ae,78,46,fdb0
3955,70,4e,fdb8
3a04,70,4e,fdb8
3a38,72,50,fda2
3a67,6e,4e,fda0
3ba0,60,4e,fdb0
3c92,70,46,fdae
3e60,6e,4e,fdae
4130,60,4e,fdb0
4300,70,50,fda0
4463,72,4e,fd9e
4662,5e,50,fdb6
4735,66,4c,fdb0
425c,6e,4e,fdb0
3328,62,4e,fdac
1700,60,4e,fdb0
f28f,6e,4e,fdb0
cfd3,70,4e,fdb0
b696,5c,50,fdc0
aa4c,58,4e,fdac
a8ca,60,4e,fdb6
ae57,70,46,fdb0
b7bc,5e,4e,fdae
c21d,60,46,fda2
cb6c,60,4c,fda6
d362,76,4e,fda6
db8a,70,4e,fdb0
e35d,6e,4e,fdb0
e981,66,4c,fda6
ece4,70,3e,fdae
ed38,70,58,fda0
eba7,5e,4e,fdb8
ea44,70,4e,fdb8
e8da,70,42,fdb0
ebd8,5e,46,fdb2
f28f,66,4c,fdac
faf1,70,50,fda2
360,76,4e,fda2
b26,5e,4e,fdb2
12ee,66,4c,fdb0
1976,70,50,fdb0
1ff5,66,4e,fda8
24c0,66,4e,fdae
2867,60,50,fdb8
2ac5,52,52,fdbc
2bdd,4e,50,fdb8
2ce4,70,4e,fda6
2dca,60,56,fdb8
2f02,70,42,fdae
30bf,66,4e,fdb0
3296,70,4e,fdb0
33ba,5c,4e,fdc0
34aa,4e,4e,fdb8
3586,66,4e,fdac
36f1,70,52,fd9e
38c0,6e,4e,fda2
3ac9,62,4e,fdb8
3d83,6e,46,fda8
4112,58,4c,fdbe
438c,58,4e,fdb8
450c,66,50,fdb0
4523,60,46,fdb2
4091,62,4e,fdae
33d8,70,50,fdb0
1b57,70,52,fda6
fb31,5e,50,fdb8
d986,58,58,fdb8
bd05,58,4e,fdbc
aa5a,70,48,fdb0
a2a6,60,4e,fdb0
a257,62,4e,fda6
a6e3,62,48,fdac
af13,72,4e,fda2
b867,70,4e,fdb0
c138,58,4e,fdb8
c8b6,70,46,fdae
cefc,60,4e,fdae
d33c,60,4e,fdac
d589,70,4e,fdb0
d592,70,4e,fda6
d57a,6e,48,fda2
d61d,66,52,fdb0
d90d,56,4e,fdb8
dc85,5c,4e,fdae
e1dd,62,46,fdb0
e81c,66,4e,fdb0
ef1f,60,48,fd9e
f5b1,70,3e,fda8
fb6d,58,4e,fdb8
2ba,52,52,fdbe
a4f,66,4c,fdb0
1082,70,4e,fd9e
14de,70,4e,fdb0
179e,72,4c,fda0
19d4,60,4e,fdb2
1ada,66,4e,fdb0
1ccb,66,4e,fdb0
2055,60,4c,fda6
2471,4e,4e,fdb0
276a,62,46,fda2
2988,70,4e,fdb0
2b10,5c,4e,fdb2
2c4e,58,4e,fdb8
2e23,60,4e,fda8
323b,6e,4c,fdb0
369c,6e,46,fdac
39c2,6c,50,fdb0
3c18,68,4e,fdb0
3ce4,70,3c,fdae
3c52,66,46,fda6
38ef,60,52,fdbe
32a8,6e,4c,fdb0
255e,60,4e,fdb0
df0,66,48,fdae
ed25,6e,50,fdb0
cbbf,60,46,fda2
b03a,4e,4c,fdb0
9f0a,78,3c,fdb0
9816,66,48,fda6
9846,70,52,fda2
9c70,72,4e,fd9e
a322,60,4e,fdb2
aa17,70,48,fdac
b22f,66,52,fdb0
bb69,5e,48,fdb0
c4cc,70,52,fdb0
ccd8,5c,46,fdb0
d30b,4e,4e,fdb2
d671,70,48,fda6
d7c9,52,58,fdbe
d980,62,50,fdb0
dd07,70,4e,fdb2
e316,6c,4e,fdb0
e914,60,48,fdbc
f0dd,6e,4c,fdb0
f8f1,70,3e,fda6
bb,70,50,fdb2
874,70,4e,fdb0
fe8,72,52,fdb0
16c1,5e,4e,fdb0
1c7f,66,4e,fdae
2190,6e,50,fdb2
24f0,62,4e,fda2
2979,4e,4e,fdac
2b74,60,4e,fda4
2d7a,66,46,fdac
301d,62,52,fdbc
3121,60,4c,fda8
31b7,70,4c,fdb0
3220,66,4c,fdb0
3324,5c,4c,fdae
34ac,60,4c,fda0
366a,62,48,fdac
38ec,70,4e,fdb0
3bb4,70,50,fda2
3d29,4e,52,fdb8
3a59,6e,4e,fda2
2cc3,5c,58,fdbc
15b2,70,4e,fdb2
f84a,70,46,fdb0
dba6,70,4e,fdb0
c5b3,70,4e,fdb2
bc58,70,4e,fdb0
bb6f,6e,4e,fdb0
c054,58,56,fdc0
c713,62,50,fdb0
cdd0,5c,4e,fdae
d556,6e,4e,fdb2
dd6a,6e,46,fda6
e647,70,50,fdb0
ed6e,6c,4e,fdb0
f12c,60,46,fda2
f23c,70,4e,fdac
ef6d,72,4e,fda2
eba2,6e,4e,fda2
e8f1,70,4e,fda6
e81d,56,50,fdb8
ea97,62,4e,fdb0
f12a,60,46,fdb6
f97f,62,4c,fdb0
11c,70,52,fda6
8c7,70,50,fda0
e87,5c,50,fdbc
12ff,70,46,fdb0
15f8,5e,4e,fdbc
17a3,62,4e,fdb0
1a27,66,4e,fdb0
1de6,60,4e,fdb8
2067,70,4e,fdb0
22c4,70,4e,fdb0
24a0,6e,4e,fda6
2485,72,4e,fdb2
257a,70,4e,fdb0
26a2,58,50,fdb8
2864,6c,4e,fdb0
2a58,70,4e,fdb0
2c4c,60,4e,fda6
2dee,66,4c,fdb0
2ffd,70,4e,fdb0
3153,70,52,fda0
30ba,76,4c,fdb0
2a96,70,4e,fda0
1a23,5e,4e,fdb6
f,70,46,fdae
e1da,60,4e,fdb0
c6ae,60,42,fdb2
b456,66,4c,fdac
ab1d,60,50,fdb6
a902,52,4e,fdb8
ab96,5c,4e,fdb0
b047,66,4e,fdae
b6d3,60,48,fdae
bee6,70,4e,fdb0
c739,6c,50,fdb6
ce94,60,4c,fda2
d580,4e,4c,fdb0
da52,72,3c,fdae
dbf4,62,4c,fda6
dbb7,70,4e,fda2
db6e,60,4c,fda6
dd28,70,4e,fda6
e25a,58,50,fdbc
e8f7,50,50,fdbc
f02b,62,4c,fdae
f7b8,68,4e,fdae
fe37,60,4e,fdbc
4f1,58,4e,fdb2
c91,5e,4e,fdae
15c4,62,4c,fdae
1ce2,5c,4e,fda6
22d0,68,4e,fdb0
2747,70,50,fdb0
2a6c,66,46,fdae
2b9d,66,4e,fdae
2c2a,70,48,fda6
2d6e,70,4e,fda6
2fc3,72,50,fda2
3190,60,50,fdb2
343b,5c,4e,fdb0
35c4,70,46,fdac
3527,56,4e,fdb8
34aa,60,48,fdb2
34a3,5c,46,fdb0
356e,60,4c,fda2
36eb,70,4e,fdb0
394d,68,4e,fdb0
3ba2,66,4c,fdb0
3d4c,66,4c,fdae
3df3,62,4e,fda2
3b0e,76,3c,fdae
2f98,60,4e,fdb0
18e6,66,48,fdb0
f8e0,6c,3e,fdac
d6eb,70,50,fda2
baec,60,4e,fdb8
a966,70,46,fdac
a29b,70,4e,fdb8
a35e,60,46,fda6
a917,5c,46,fd9e
afaf,58,50,fdbe
b869,66,4e,fdb0
c0e1,68,4e,fdb0
ca05,70,4e,fdb0
d2a4,70,50,fdb0
da06,62,4c,fdb8
df42,5e,4e,fdac
e1b8,70,46,fdae
e295,60,4c,fdb8
e3cb,66,4e,fdb0
e6d5,70,4e,fdb2
eb76,60,48,fda2
f194,60,46,fda2
f886,78,50,fdb0
2c,70,4e,fdb0
76c,5e,4e,fdb0
e05,66,4c,fdac
14ee,60,48,fda6
19fc,62,50,fdb2
1e6f,60,4e,fdb0
2199,4e,4e,fdb8
2343,60,4e,fdae
24a3,58,56,fdbc
2576,6e,46,fdb0
2599,66,4e,fdb6
2451,60,46,fdb2
2361,70,46,fda6
2448,4e,58,fdbe
255f,60,4e,fdae
27d9,66,4e,fdb0
294c,6e,4e,fdb0
2bac,60,4c,fda0
2d63,50,4c,fdb0
2e46,76,3e,fdb0
2eec,68,4c,fdac
2f85,70,50,fda6
3152,70,4e,fd9e
3389,58,52,fdbe
322b,70,4e,fdb0
290a,70,42,fdac
139e,60,48,fdbe
f5fa,6c,4c,fdb0
d6d7,72,4e,fdb6
be7a,70,50,fd9e
afd6,72,4e,fdb0
abe1,6e,50,fd9c
aed1,58,4e,fdbc
b44e,6c,4e,fdb2
ba4d,70,46,fdae
c02f,62,46,fdb6
c70e,5c,42,fdb0
d0d2,68,4c,fdae
da95,60,4e,fda6
e285,70,56,fda2
e6b0,58,50,fdb8
e741,58,4e,fdc0
e558,60,4e,fda8
e342,5e,4e,fdac
e34f,5e,46,fda0
e6bf,4e,4e,fdb0
eda2,60,4c,fda6
f6a9,66,48,fda8
fec4,70,52,fda6
5da,6c,4e,fda0
c29,5e,4e,fdb8
1227,66,4e,fdae
17d6,70,4e,fdb0
1c8d,66,48,fda6
201d,60,46,fdb8
2277,72,3e,fdb0
245c,66,46,fda2
2673,76,56,fda2
28d3,58,50,fdbc
2b3a,70,48,fdae
2d20,70,4e,fdb0
2f4c,6c,4e,fdb0
3038,6e,4c,fda6
316d,70,4e,fda6
32ae,58,58,fdc0
34f7,58,50,fdb8
380e,52,4e,fdb2
3bfc,62,46,fdac
4024,6e,4c,fda2
430b,66,50,fdb0
4535,66,4e,fdb2
4687,4e,50,fdb8
487a,50,4e,fdb0
4976,72,4e,fda2
467c,60,4e,fdb0
3b3e,70,4c,fda8
2303,70,4e,fda2
19a,60,52,fdb0
de2b,70,42,fdb0
c1f0,66,4c,fdac
afd1,72,50,fd9e
a95b,56,50,fdbc
aa0f,70,4e,fdb0
afa5,6e,50,fdb0
b6f5,70,4e,fdb0
bdb0,76,4e,fdb0
c4a8,58,56,fdbe
cc10,66,4e,fdb0
d3af,66,4e,fdb0
da6f,6c,50,fdb0
dfcb,5e,48,fdae
e17f,60,4c,fda2
e1ee,62,48,fda8
e1d8,70,4e,fdb0
e2b5,70,4e,fdae
e594,60,4e,fdb8
eb2f,72,46,fdb0
f39a,62,4e,fdb0
fcdc,6e,4e,fdb2
5fb,58,46,fdb2
e55,72,4e,fd9e
1506,70,50,fdb0
1a3f,70,4e,fdb2
1e4d,62,4e,fda6
229b,68,4e,fdb0
26e1,70,4e,fdb0
2a63,72,52,fdb2
2c9a,66,4e,fdb0
2e61,66,4e,fda8
2ff9,70,4e,fdb0
